
SOAP Analysis Report Output for starlink_100_sats_16.orb,
Generated: Mon Jan 09 15:11:39 2023,
Analysis,STARLINK-3634 - STARLINK-3597,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2107,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1371,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3837,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2332,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3294,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2610,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3892,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1861,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2004,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2543,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2030,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3259,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3046,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1833,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1036,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3240,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2457,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3583,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3778,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1395,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3567,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1547,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1150,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3635,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2682,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2568,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1771,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2168,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1793,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2239,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2064,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2404,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1617,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1393,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3209,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3713,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3706,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3659,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2149,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3391,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1289,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3684,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3125,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1981,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1788,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2035,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3139,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3789,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - FALCON 9 DEB1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3537,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2275,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2000,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3785,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1657,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1626,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3564,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3277,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3597,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2107,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1371,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2627,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3837,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2332,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3294,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2610,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3892,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1861,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2004,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2543,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2030,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3259,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3046,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1833,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1036,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3240,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-2457,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3583,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3778,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1395,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-1602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - STARLINK-3526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1891 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1547,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1150,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3635,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2682,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2568,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1771,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2168,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1793,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2239,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2064,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2404,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1617,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1393,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3209,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3713,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3706,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3659,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2149,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3391,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1289,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3684,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3883,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3125,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1981,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1788,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2035,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-1226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3139,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3789,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - FALCON 9 DEB1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-3537,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3567 - STARLINK-2275,
